NND_ID,HL_LOC,NND_LABEL,FROM_UNIQUE_ID,FROM_QUESTION_NM,FROM_CODE_SET_NM,CONCEPT_CD,CONCEPT_PREFERRED_NM,FROM_CODE,FROM_DISPLAY_NM,NBS_CLASS_CD,TO_UNIQUE_ID,TO_QUESTION_NM,TO_CODE_SET_NM,TO_CODE,TO_DISPLAY_NM,NOTES,,,
STD114,OBX-3.0,Engaged in injection drug use within past 12 months,STD114,Injection Drug Use Past 12 Months,YNRD,N,No,N,No,CODE_VALUE_GENERAL,Engaged in injection drug use within past 12 months?,Engaged in injection drug use within past 12 months?,Engaged in injection drug use within past 12 months?,N,No,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD114', 'OBX-3.0', 'Engaged in injection drug use within past 12 months', 'STD114', 'Injection Drug Use Past 12 Months', 'YNRD', 'N', 'No', 'N', 'No', 'CODE_VALUE_GENERAL', 'Engaged in injection drug use within past 12 months?', 'Engaged in injection drug use within past 12 months?', 'Engaged in injection drug use within past 12 months?', 'N', 'No', '');"
STD114,OBX-3.0,Engaged in injection drug use within past 12 months,STD114,Injection Drug Use Past 12 Months,YNRD,NASK,Did not ask,D,not asked,CODE_VALUE_GENERAL,Engaged in injection drug use within past 12 months?,Engaged in injection drug use within past 12 months?,Engaged in injection drug use within past 12 months?,D,Did not ask,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD114', 'OBX-3.0', 'Engaged in injection drug use within past 12 months', 'STD114', 'Injection Drug Use Past 12 Months', 'YNRD', 'NASK', 'Did not ask', 'D', 'not asked', 'CODE_VALUE_GENERAL', 'Engaged in injection drug use within past 12 months?', 'Engaged in injection drug use within past 12 months?', 'Engaged in injection drug use within past 12 months?', 'D', 'Did not ask', '');"
PHC1167,OBX-3.0,No drug use reported,NBS233,No Drug Use Indicator,PHVS_YNRD_CDC,NASK,Did not ask,D,Did not ask,CODE_VALUE_GENERAL,No drug use reported,No drug use reported,No drug use reported,D,Did not ask,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('PHC1167', 'OBX-3.0', 'No drug use reported', 'NBS233', 'No Drug Use Indicator', 'PHVS_YNRD_CDC', 'NASK', 'Did not ask', 'D', 'Did not ask', 'CODE_VALUE_GENERAL', 'No drug use reported', 'No drug use reported', 'No drug use reported', 'D', 'Did not ask', '');"
PHC1167,OBX-3.0,No drug use reported,NBS233,No Drug Use Indicator,PHVS_YNRD_CDC,Y,Yes,Y,Yes,CODE_VALUE_GENERAL,No drug use reported,No drug use reported,No drug use reported,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('PHC1167', 'OBX-3.0', 'No drug use reported', 'NBS233', 'No Drug Use Indicator', 'PHVS_YNRD_CDC', 'Y', 'Yes', 'Y', 'Yes', 'CODE_VALUE_GENERAL', 'No drug use reported', 'No drug use reported', 'No drug use reported', 'Y', 'Yes', '');"
PHC1167,OBX-3.0,No drug use reported,NBS233,No Drug Use Indicator,PHVS_YNRD_CDC,N,No,N,No,CODE_VALUE_GENERAL,No drug use reported,No drug use reported,No drug use reported,N,No,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('PHC1167', 'OBX-3.0', 'No drug use reported', 'NBS233', 'No Drug Use Indicator', 'PHVS_YNRD_CDC', 'N', 'No', 'N', 'No', 'CODE_VALUE_GENERAL', 'No drug use reported', 'No drug use reported', 'No drug use reported', 'N', 'No', '');"
PHC1167,OBX-3.0,No drug use reported,NBS233,No Drug Use Indicator,PHVS_YNRD_CDC,UNK,asked but unknown,ASKU,asked but unknown,CODE_VALUE_GENERAL,No drug use reported,No drug use reported,No drug use reported,R,Refused to answer,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('PHC1167', 'OBX-3.0', 'No drug use reported', 'NBS233', 'No Drug Use Indicator', 'PHVS_YNRD_CDC', 'UNK', 'asked but unknown', 'ASKU', 'asked but unknown', 'CODE_VALUE_GENERAL', 'No drug use reported', 'No drug use reported', 'No drug use reported', 'R', 'Refused to answer', '');"
PHC1167,OBX-3.0,No drug use reported,NBS233,No Drug Use Indicator,PHVS_YNRD_CDC,PHC1175,Refused to answer,R,Refused to answer,CODE_VALUE_GENERAL,No drug use reported,No drug use reported,No drug use reported,R,Refused to answer,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('PHC1167', 'OBX-3.0', 'No drug use reported', 'NBS233', 'No Drug Use Indicator', 'PHVS_YNRD_CDC', 'PHC1175', 'Refused to answer', 'R', 'Refused to answer', 'CODE_VALUE_GENERAL', 'No drug use reported', 'No drug use reported', 'No drug use reported', 'R', 'Refused to answer', '');"
2653,OBX-3.0,Cocaine,NBS237,Cocaine Use Indicator,PHVS_YNRD_CDC,NASK,Did not ask,D,Did not ask,CODE_VALUE_GENERAL,Cocaine,Cocaine,Cocaine,D,Did not ask,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('2653', 'OBX-3.0', 'Cocaine', 'NBS237', 'Cocaine Use Indicator', 'PHVS_YNRD_CDC', 'NASK', 'Did not ask', 'D', 'Did not ask', 'CODE_VALUE_GENERAL', 'Cocaine', 'Cocaine', 'Cocaine', 'D', 'Did not ask', '');"
2653,OBX-3.0,Cocaine,NBS237,Cocaine Use Indicator,PHVS_YNRD_CDC,Y,Yes,Y,Yes,CODE_VALUE_GENERAL,Cocaine,Cocaine,Cocaine,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('2653', 'OBX-3.0', 'Cocaine', 'NBS237', 'Cocaine Use Indicator', 'PHVS_YNRD_CDC', 'Y', 'Yes', 'Y', 'Yes', 'CODE_VALUE_GENERAL', 'Cocaine', 'Cocaine', 'Cocaine', 'Y', 'Yes', '');"
2653,OBX-3.0,Cocaine,NBS237,Cocaine Use Indicator,PHVS_YNRD_CDC,N,No,N,No,CODE_VALUE_GENERAL,Cocaine,Cocaine,Cocaine,N,No,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('2653', 'OBX-3.0', 'Cocaine', 'NBS237', 'Cocaine Use Indicator', 'PHVS_YNRD_CDC', 'N', 'No', 'N', 'No', 'CODE_VALUE_GENERAL', 'Cocaine', 'Cocaine', 'Cocaine', 'N', 'No', '');"
2653,OBX-3.0,Cocaine,NBS237,Cocaine Use Indicator,PHVS_YNRD_CDC,UNK,asked but unknown,ASKU,asked but unknown,CODE_VALUE_GENERAL,Cocaine,Cocaine,Cocaine,R,Refused to answer,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('2653', 'OBX-3.0', 'Cocaine', 'NBS237', 'Cocaine Use Indicator', 'PHVS_YNRD_CDC', 'UNK', 'asked but unknown', 'ASKU', 'asked but unknown', 'CODE_VALUE_GENERAL', 'Cocaine', 'Cocaine', 'Cocaine', 'R', 'Refused to answer', '');"
2653,OBX-3.0,Cocaine,NBS237,Cocaine Use Indicator,PHVS_YNRD_CDC,PHC1175,Refused to answer,R,Refused to answer,CODE_VALUE_GENERAL,Cocaine,Cocaine,Cocaine,R,Refused to answer,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('2653', 'OBX-3.0', 'Cocaine', 'NBS237', 'Cocaine Use Indicator', 'PHVS_YNRD_CDC', 'PHC1175', 'Refused to answer', 'R', 'Refused to answer', 'CODE_VALUE_GENERAL', 'Cocaine', 'Cocaine', 'Cocaine', 'R', 'Refused to answer', '');"
N0000166993,OBX-3.0,Crack Cocaine,NBS235,Crack Use Indicator,PHVS_YNRD_CDC,NASK,Did not ask,D,Did not ask,CODE_VALUE_GENERAL,Crack,Crack,Crack,D,Did not ask,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('N0000166993', 'OBX-3.0', 'Crack Cocaine', 'NBS235', 'Crack Use Indicator', 'PHVS_YNRD_CDC', 'NASK', 'Did not ask', 'D', 'Did not ask', 'CODE_VALUE_GENERAL', 'Crack', 'Crack', 'Crack', 'D', 'Did not ask', '');"
N0000166993,OBX-3.0,Crack Cocaine,NBS235,Crack Use Indicator,PHVS_YNRD_CDC,Y,Yes,Y,Yes,CODE_VALUE_GENERAL,Crack,Crack,Crack,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('N0000166993', 'OBX-3.0', 'Crack Cocaine', 'NBS235', 'Crack Use Indicator', 'PHVS_YNRD_CDC', 'Y', 'Yes', 'Y', 'Yes', 'CODE_VALUE_GENERAL', 'Crack', 'Crack', 'Crack', 'Y', 'Yes', '');"
N0000166993,OBX-3.0,Crack Cocaine,NBS235,Crack Use Indicator,PHVS_YNRD_CDC,N,No,N,No,CODE_VALUE_GENERAL,Crack,Crack,Crack,N,No,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('N0000166993', 'OBX-3.0', 'Crack Cocaine', 'NBS235', 'Crack Use Indicator', 'PHVS_YNRD_CDC', 'N', 'No', 'N', 'No', 'CODE_VALUE_GENERAL', 'Crack', 'Crack', 'Crack', 'N', 'No', '');"
N0000166993,OBX-3.0,Crack Cocaine,NBS235,Crack Use Indicator,PHVS_YNRD_CDC,UNK,asked but unknown,ASKU,asked but unknown,CODE_VALUE_GENERAL,Crack,Crack,Crack,R,Refused to answer,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('N0000166993', 'OBX-3.0', 'Crack Cocaine', 'NBS235', 'Crack Use Indicator', 'PHVS_YNRD_CDC', 'UNK', 'asked but unknown', 'ASKU', 'asked but unknown', 'CODE_VALUE_GENERAL', 'Crack', 'Crack', 'Crack', 'R', 'Refused to answer', '');"
N0000166993,OBX-3.0,Crack Cocaine,NBS235,Crack Use Indicator,PHVS_YNRD_CDC,PHC1175,Refused to answer,R,Refused to answer,CODE_VALUE_GENERAL,Crack,Crack,Crack,R,Refused to answer,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('N0000166993', 'OBX-3.0', 'Crack Cocaine', 'NBS235', 'Crack Use Indicator', 'PHVS_YNRD_CDC', 'PHC1175', 'Refused to answer', 'R', 'Refused to answer', 'CODE_VALUE_GENERAL', 'Crack', 'Crack', 'Crack', 'R', 'Refused to answer', '');"
3304,OBX-3.0,Heroin,NBS239,Heroin Use Indicator,PHVS_YNRD_CDC,NASK,Did not ask,D,Did not ask,CODE_VALUE_GENERAL,Heroin,Heroin,Heroin,D,Did not ask,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('3304', 'OBX-3.0', 'Heroin', 'NBS239', 'Heroin Use Indicator', 'PHVS_YNRD_CDC', 'NASK', 'Did not ask', 'D', 'Did not ask', 'CODE_VALUE_GENERAL', 'Heroin', 'Heroin', 'Heroin', 'D', 'Did not ask', '');"
3304,OBX-3.0,Heroin,NBS239,Heroin Use Indicator,PHVS_YNRD_CDC,Y,Yes,Y,Yes,CODE_VALUE_GENERAL,Heroin,Heroin,Heroin,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('3304', 'OBX-3.0', 'Heroin', 'NBS239', 'Heroin Use Indicator', 'PHVS_YNRD_CDC', 'Y', 'Yes', 'Y', 'Yes', 'CODE_VALUE_GENERAL', 'Heroin', 'Heroin', 'Heroin', 'Y', 'Yes', '');"
3304,OBX-3.0,Heroin,NBS239,Heroin Use Indicator,PHVS_YNRD_CDC,N,No,N,No,CODE_VALUE_GENERAL,Heroin,Heroin,Heroin,N,No,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('3304', 'OBX-3.0', 'Heroin', 'NBS239', 'Heroin Use Indicator', 'PHVS_YNRD_CDC', 'N', 'No', 'N', 'No', 'CODE_VALUE_GENERAL', 'Heroin', 'Heroin', 'Heroin', 'N', 'No', '');"
3304,OBX-3.0,Heroin,NBS239,Heroin Use Indicator,PHVS_YNRD_CDC,UNK,asked but unknown,ASKU,asked but unknown,CODE_VALUE_GENERAL,Heroin,Heroin,Heroin,R,Refused to answer,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('3304', 'OBX-3.0', 'Heroin', 'NBS239', 'Heroin Use Indicator', 'PHVS_YNRD_CDC', 'UNK', 'asked but unknown', 'ASKU', 'asked but unknown', 'CODE_VALUE_GENERAL', 'Heroin', 'Heroin', 'Heroin', 'R', 'Refused to answer', '');"
3304,OBX-3.0,Heroin,NBS239,Heroin Use Indicator,PHVS_YNRD_CDC,PHC1175,Refused to answer,R,Refused to answer,CODE_VALUE_GENERAL,Heroin,Heroin,Heroin,R,Refused to answer,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('3304', 'OBX-3.0', 'Heroin', 'NBS239', 'Heroin Use Indicator', 'PHVS_YNRD_CDC', 'PHC1175', 'Refused to answer', 'R', 'Refused to answer', 'CODE_VALUE_GENERAL', 'Heroin', 'Heroin', 'Heroin', 'R', 'Refused to answer', '');"
6816,OBX-3.0,Methamphetamine,NBS234,Methaphetamines Use Indicator,PHVS_YNRD_CDC,NASK,Did not ask,D,Did not ask,CODE_VALUE_GENERAL,Methamphetamines,Methamphetamines,Methamphetamines,D,Did not ask,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('6816', 'OBX-3.0', 'Methamphetamine', 'NBS234', 'Methaphetamines Use Indicator', 'PHVS_YNRD_CDC', 'NASK', 'Did not ask', 'D', 'Did not ask', 'CODE_VALUE_GENERAL', 'Methamphetamines', 'Methamphetamines', 'Methamphetamines', 'D', 'Did not ask', '');"
6816,OBX-3.0,Methamphetamine,NBS234,Methaphetamines Use Indicator,PHVS_YNRD_CDC,Y,Yes,Y,Yes,CODE_VALUE_GENERAL,Methamphetamines,Methamphetamines,Methamphetamines,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('6816', 'OBX-3.0', 'Methamphetamine', 'NBS234', 'Methaphetamines Use Indicator', 'PHVS_YNRD_CDC', 'Y', 'Yes', 'Y', 'Yes', 'CODE_VALUE_GENERAL', 'Methamphetamines', 'Methamphetamines', 'Methamphetamines', 'Y', 'Yes', '');"
6816,OBX-3.0,Methamphetamine,NBS234,Methaphetamines Use Indicator,PHVS_YNRD_CDC,N,No,N,No,CODE_VALUE_GENERAL,Methamphetamines,Methamphetamines,Methamphetamines,N,No,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('6816', 'OBX-3.0', 'Methamphetamine', 'NBS234', 'Methaphetamines Use Indicator', 'PHVS_YNRD_CDC', 'N', 'No', 'N', 'No', 'CODE_VALUE_GENERAL', 'Methamphetamines', 'Methamphetamines', 'Methamphetamines', 'N', 'No', '');"
6816,OBX-3.0,Methamphetamine,NBS234,Methaphetamines Use Indicator,PHVS_YNRD_CDC,UNK,asked but unknown,ASKU,asked but unknown,CODE_VALUE_GENERAL,Methamphetamines,Methamphetamines,Methamphetamines,R,Refused to answer,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('6816', 'OBX-3.0', 'Methamphetamine', 'NBS234', 'Methaphetamines Use Indicator', 'PHVS_YNRD_CDC', 'UNK', 'asked but unknown', 'ASKU', 'asked but unknown', 'CODE_VALUE_GENERAL', 'Methamphetamines', 'Methamphetamines', 'Methamphetamines', 'R', 'Refused to answer', '');"
6816,OBX-3.0,Methamphetamine,NBS234,Methaphetamines Use Indicator,PHVS_YNRD_CDC,PHC1175,Refused to answer,R,Refused to answer,CODE_VALUE_GENERAL,Methamphetamines,Methamphetamines,Methamphetamines,R,Refused to answer,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('6816', 'OBX-3.0', 'Methamphetamine', 'NBS234', 'Methaphetamines Use Indicator', 'PHVS_YNRD_CDC', 'PHC1175', 'Refused to answer', 'R', 'Refused to answer', 'CODE_VALUE_GENERAL', 'Methamphetamines', 'Methamphetamines', 'Methamphetamines', 'R', 'Refused to answer', '');"
PHC1166,OBX-3.0,Nitrates/Poppers,NBS236,Nitrates/Poppers Use Indicator,PHVS_YNRD_CDC,NASK,Did not ask,D,Did not ask,CODE_VALUE_GENERAL,Nitrates/Poppers,Nitrates/Poppers,Nitrates/Poppers,D,Did not ask,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('PHC1166', 'OBX-3.0', 'Nitrates/Poppers', 'NBS236', 'Nitrates/Poppers Use Indicator', 'PHVS_YNRD_CDC', 'NASK', 'Did not ask', 'D', 'Did not ask', 'CODE_VALUE_GENERAL', 'Nitrates/Poppers', 'Nitrates/Poppers', 'Nitrates/Poppers', 'D', 'Did not ask', '');"
PHC1166,OBX-3.0,Nitrates/Poppers,NBS236,Nitrates/Poppers Use Indicator,PHVS_YNRD_CDC,Y,Yes,Y,Yes,CODE_VALUE_GENERAL,Nitrates/Poppers,Nitrates/Poppers,Nitrates/Poppers,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('PHC1166', 'OBX-3.0', 'Nitrates/Poppers', 'NBS236', 'Nitrates/Poppers Use Indicator', 'PHVS_YNRD_CDC', 'Y', 'Yes', 'Y', 'Yes', 'CODE_VALUE_GENERAL', 'Nitrates/Poppers', 'Nitrates/Poppers', 'Nitrates/Poppers', 'Y', 'Yes', '');"
